route_id,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal,centroid_lat,centroid_lon,client_id
15,Jeffery Local,2017-02-01,7000.8,4699.4,3689.6,173571,41.76439597352746,-87.58755362144275,0
100,Jeffery Manor Express,2017-02-01,653.1,0.0,0.0,13061,41.71237291281513,-87.56646247058823,2
106,East 103rd,2017-02-01,1590.7,426.6,303.9,34736,41.71061450131926,-87.60840132981531,2
93,California/Dodge,2017-02-01,3472.5,1444.2,0.0,75228,41.994591682428485,-87.69917861237596,6
7,Harrison,2017-02-01,5338.5,0.0,0.0,106770,41.87511370790816,-87.66249154846939,5
59,59th/61st,2017-02-01,3438.6,1780.2,0.0,75892,41.786643209703946,-87.65843892845395,7
8,Halsted,2017-02-01,22133.6,12133.1,9084.7,527543,41.852703962273644,-87.64741231690141,5
30,South Chicago,2017-02-01,3318.7,2030.2,743.5,77468,41.70633345603752,-87.55784333645956,2
11,Lincoln,2017-02-01,1914.6,851.8,542.3,43869,41.99252418870968,-87.70289943387097,6
95,95th,2017-02-01,5661.1,3650.2,2957.9,139655,41.724648511934156,-87.62142335555555,2
49,Western,2017-02-01,16136.4,13670.2,10302.8,418619,41.8634918214649,-87.68599027873856,5
111A,Pullman Shuttle,2017-02-01,174.4,144.5,118.2,4540,41.698957109589045,-87.59774770890411,2
18,16th/18th,2017-02-01,3882.9,2703.8,2065.2,96735,41.8588593442029,-87.72437428623189,5
147,Outer Drive Express,2017-02-01,11895.6,8956.3,6584.4,300074,41.94978855037187,-87.6424022204192,4
3,King Drive,2017-02-01,17640.7,12410.3,8935.8,438199,41.81207199935107,-87.61900935561324,0
206,Evanston Circulator,2017-02-01,830.7,0.0,0.0,16613,42.04167457817419,-87.69702300839455,6
J14,Jeffery Jump,2017-02-01,10918.4,5494.6,3543.3,254519,41.793369135927236,-87.59149178928752,0
169,69th-UPS Express,2017-02-01,181.6,8.8,0.0,3667,41.74927048829613,-87.7551320397387,3
52A,South Kedzie,2017-02-01,4223.4,1952.9,1441.5,98045,41.741102609879036,-87.70325261088709,7
39,Pershing,2017-02-01,1884.9,0.0,0.0,37698,41.824165926689574,-87.65635449026347,5
84,Peterson,2017-02-01,3724.3,1740.2,1305.7,86670,41.99035149163449,-87.71291537451737,6
62H,Archer/Harlem,2017-02-01,975.3,411.3,0.0,21152,41.789729205,-87.77199206833333,3
79,79th,2017-02-01,25732.8,18295.6,14108.3,644272,41.75099047742364,-87.64993755511288,7
56,Milwaukee,2017-02-01,8723.9,4466.2,3488.3,206296,41.92085398073836,-87.69395108105938,1
20,Madison,2017-02-01,17237.5,9706.8,7454.5,413395,41.881294665647296,-87.69337781549439,5
78,Montrose,2017-02-01,7739.7,4365.0,3330.9,185577,41.96095534585153,-87.72573755109171,6
67,67th-69th-71st,2017-02-01,11257.9,7685.6,5819.7,279179,41.76742007088414,-87.65544472865854,7
12,Roosevelt,2017-02-01,13846.5,8288.3,6779.4,337201,41.86665699568966,-87.69360280517242,5
125,Water Tower Express,2017-02-01,1245.0,0.0,0.0,24900,41.88733831147541,-87.63450946994536,4
4,Cottage Grove,2017-02-01,20622.5,13629.4,9976.7,506874,41.79346131587302,-87.61174186507937,0
126,Jackson,2017-02-01,5649.7,2673.2,1961.6,131533,41.87703924742268,-87.69833780491673,5
156,LaSalle,2017-02-01,6648.5,0.0,0.0,132969,41.91054481885857,-87.63572922952854,4
81,Lawrence,2017-02-01,11663.4,8696.9,6940.5,295817,41.96846732520325,-87.7049734622532,6
36,Broadway,2017-02-01,11876.9,11810.9,9733.6,323716,41.93648539526542,-87.64466189454807,4
119,Michigan/119th,2017-02-01,4604.1,3274.0,2471.1,115063,41.69011609228971,-87.63521464836448,2
24,Wentworth,2017-02-01,2875.0,0.0,0.0,57500,41.81418132816137,-87.63115587509697,0
103,West 103rd,2017-02-01,2512.6,1286.0,991.9,59364,41.70873327922971,-87.66023258734526,2
9,Ashland,2017-02-01,17982.9,16926.9,12920.5,479046,41.847488411901445,-87.66614635704323,5
35,31st/35th,2017-02-01,5224.9,2813.2,2108.2,124184,41.83288785258964,-87.68449886155378,5
54A,North Cicero/Skokie Blvd.,2017-02-01,734.6,0.0,0.0,14692,42.010730629310345,-87.74814805555555,6
151,Sheridan,2017-02-01,14436.6,12271.3,9664.7,376476,41.93797105971049,-87.64200677020507,4
112,Vincennes/111th,2017-02-01,2252.5,1027.4,705.8,51983,41.69156394879518,-87.69255675903614,2
54,Cicero,2017-02-01,10526.6,7420.3,5584.2,262549,41.902075903189065,-87.74587446241458,1
49B,North Western,2017-02-01,5324.5,3387.6,2724.5,130939,41.99245736165577,-87.68971186056645,6
1,Bronzeville/Union Station,2017-02-01,1662.1,0.0,0.0,33243,41.86270845009074,-87.62751832486389,4
87,87th,2017-02-01,12608.4,8481.6,6097.2,310484,41.7363219310987,-87.61182466014897,2
143,Stockton/Michigan Express,2017-02-01,1816.3,0.0,0.0,36326,41.90857480745342,-87.62898823136646,4
12,Roosevelt,2017-03-01,13370.1,7605.4,6259.6,362973,41.86665699568966,-87.69360280517242,5
51,51st,2017-03-01,1366.0,855.5,653.9,37456,41.802107210526316,-87.66349260526316,7
134,Stockton/LaSalle Express,2017-03-01,2980.5,0.0,0.0,68551,41.90604431349206,-87.62789051587302,4
106,East 103rd,2017-03-01,1564.2,415.8,302.8,38851,41.71061450131926,-87.60840132981531,2
6,Jackson Park Express,2017-03-01,9141.0,8064.1,6310.9,267744,41.81521174333877,-87.59344591789015,0
1,Bronzeville/Union Station,2017-03-01,1694.5,0.0,0.0,38974,41.86270845009074,-87.62751832486389,4
53,Pulaski,2017-03-01,18501.3,10804.4,8526.7,502855,41.87115787077949,-87.72562793830762,5
50,Damen,2017-03-01,10101.8,4976.7,3475.7,266151,41.91504755564648,-87.67671287397708,4
X49,Western Express,2017-03-01,6973.0,0.0,0.0,160379,41.863894052938065,-87.6859992599259,5
108,Halsted/95th,2017-03-01,1254.8,0.0,0.0,28861,41.68358077969762,-87.64205396112311,2
54A,North Cicero/Skokie Blvd.,2017-03-01,718.3,0.0,0.0,16520,42.010730629310345,-87.74814805555555,6
100,Jeffery Manor Express,2017-03-01,702.3,0.0,0.0,16154,41.71237291281513,-87.56646247058823,2
111,111th/King Drive,2017-03-01,3634.2,2076.8,1630.0,98414,41.69988641471572,-87.6326567541806,2
135,Clarendon/LaSalle Express,2017-03-01,3292.3,0.0,0.0,75723,41.91916866069651,-87.63220687363184,4
79,79th,2017-03-01,25031.2,17066.1,13497.8,697973,41.75099047742364,-87.64993755511288,7
54,Cicero,2017-03-01,10345.7,6998.3,5372.1,287432,41.902075903189065,-87.74587446241458,1
115,Pullman/115th,2017-03-01,3075.2,1584.5,1313.8,82323,41.70019510248902,-87.62265580819911,2
J14,Jeffery Jump,2017-03-01,10716.8,5085.7,3404.9,280450,41.793369135927236,-87.59149178928752,0
171,U. of Chicago/Hyde Park,2017-03-01,1330.7,310.0,292.0,33015,41.793179976351354,-87.59417782770271,0
31,31st,2017-03-01,580.6,0.0,0.0,13353,41.83700625749559,-87.63762934920635,0
4,Cottage Grove,2017-03-01,20084.8,12673.0,9770.0,551721,41.79346131587302,-87.61174186507937,0
88,Higgins,2017-03-01,1376.1,491.5,452.7,35427,41.98083891774892,-87.79662570779222,6
X9,Ashland Express,2017-03-01,8641.2,0.0,0.0,198747,41.843996949019605,-87.66556922990196,5
91,Austin,2017-03-01,6584.1,3085.0,2396.7,173362,41.922064203910615,-87.77469446834264,1
172,U. of Chicago/Kenwood,2017-03-01,2062.1,500.7,389.3,50988,41.79624544061303,-87.59702345977011,0
73,Armitage,2017-03-01,5873.7,2412.7,1782.3,151875,41.916391976294996,-87.68754897980685,1
95,95th,2017-03-01,5511.1,3522.2,2820.9,152128,41.724648511934156,-87.62142335555555,2
148,Clarendon/Michigan Express,2017-03-01,2459.4,0.0,0.0,56567,41.92549256585366,-87.63506511609755,4
87,87th,2017-03-01,12142.3,8003.4,5909.7,334926,41.7363219310987,-87.61182466014897,2
11,Lincoln,2017-03-01,1943.0,778.3,563.9,50057,41.99252418870968,-87.70289943387097,6
157,Streeterville/Taylor,2017-03-01,5834.7,0.0,0.0,134199,41.872754388790035,-87.66236111209965,5
3,King Drive,2017-03-01,17273.8,10766.1,8150.8,472965,41.81207199935107,-87.61900935561324,0
28,Stony Island,2017-03-01,6438.0,3010.0,2296.6,169300,41.80139024593967,-87.59824213689096,0
63,63rd,2017-03-01,15997.2,9896.0,7940.2,439279,41.77979564413681,-87.66852664820847,7
37,Sedgwick,2017-03-01,1555.7,0.0,0.0,35782,41.90034350930626,-87.63841551776649,4
78,Montrose,2017-03-01,7726.8,4036.0,3327.9,207171,41.96095534585153,-87.72573755109171,6
55N,55th/Narragansett,2017-03-01,588.6,203.4,0.0,14351,41.789007552962296,-87.76397602513465,3
90,Harlem,2017-03-01,4439.8,2713.4,2075.6,121272,41.93290927759563,-87.806272884153,1
77,Belmont,2017-03-01,21251.0,12160.1,9341.0,574777,41.938922492341355,-87.69508701641139,1
75,74th-75th,2017-03-01,6829.8,4422.8,3518.6,188852,41.757461065693434,-87.62657061719383,7
9,Ashland,2017-03-01,17964.7,16384.5,12921.8,530414,41.847488411901445,-87.66614635704323,5
55,Garfield,2017-03-01,10069.5,6573.6,5547.4,280083,41.79341361610738,-87.6622817771812,7
66,Chicago,2017-03-01,22444.0,12865.3,9678.5,606388,41.894955418367346,-87.75548676870748,1
22,Clark,2017-03-01,16371.4,12465.0,10497.0,468390,41.94712498175182,-87.65297887226278,4
147,Outer Drive Express,2017-03-01,11970.1,8734.6,6807.5,337482,41.94978855037187,-87.6424022204192,4
49B,North Western,2017-03-01,5412.8,3356.8,2699.4,148719,41.99245736165577,-87.68971186056645,6
29,State,2017-03-01,11329.3,7489.5,6298.1,315723,41.81664578911564,-87.62584710827664,0
152,Addison,2017-03-01,9953.6,3889.3,2702.9,255302,41.94578617056856,-87.77585209364548,1
52,Kedzie/California,2017-03-01,11379.0,6576.2,4697.8,306813,41.84108998082454,-87.70487544199425,5
192,U. of Chicago Hospitals Express,2017-03-01,852.1,0.0,0.0,19599,41.83004343621399,-87.60717723539095,0
120,Ogilvie/Streeterville Express,2017-03-01,966.8,0.0,0.0,22236,41.888464093495934,-87.62822727642276,4
165,West 65th,2017-03-01,108.0,0.0,0.0,2483,41.775762804971315,-87.76662106500956,3
119,Michigan/119th,2017-03-01,4397.8,2858.8,2311.4,121829,41.69011609228971,-87.63521464836448,2
18,16th/18th,2017-03-01,3876.5,2355.3,2122.2,107069,41.8588593442029,-87.72437428623189,5
56,Milwaukee,2017-03-01,8841.3,4138.2,3473.1,233795,41.92085398073836,-87.69395108105938,1
80,Irving Park,2017-03-01,11221.3,7105.0,5555.6,308733,41.95343202188184,-87.74565515390226,1
7,Harrison,2017-03-01,5369.7,0.0,0.0,123503,41.87511370790816,-87.66249154846939,5
21,Cermak,2017-03-01,8868.2,6886.6,4963.5,251368,41.851482421323055,-87.7081956056519,5
54B,South Cicero,2017-03-01,2965.3,2343.5,1653.5,84191,41.80321414405987,-87.743139,3
94,South California,2017-03-01,8866.5,4112.9,3266.3,233447,41.84402417050438,-87.6927409424342,5
63W,West 63rd,2017-03-01,1398.4,548.3,533.1,36488,41.77875761893765,-87.77166333949192,3
146,Inner Drive/Michigan Express,2017-03-01,12733.3,10140.9,7833.3,364763,41.909313351541854,-87.63023937621145,4
35,31st/35th,2017-03-01,5267.7,2879.1,2036.6,140821,41.83288785258964,-87.68449886155378,5
81,Lawrence,2017-03-01,11754.3,8550.6,6972.3,332440,41.96846732520325,-87.7049734622532,6
44,Wallace-Racine,2017-03-01,3590.1,1475.6,1060.5,92717,41.79913625199203,-87.64913145219123,7
86,Narragansett/Ridgeland,2017-03-01,2758.5,0.0,0.0,63445,41.94372222232143,-87.78625384821429,1
67,67th-69th-71st,2017-03-01,10848.4,7112.9,5587.1,300313,41.76742007088414,-87.65544472865854,7
84,Peterson,2017-03-01,3847.5,1783.1,1349.0,101020,41.99035149163449,-87.71291537451737,6
82,Kimball-Homan,2017-03-01,18183.0,10085.7,7648.7,489147,41.91848044162735,-87.7131730678066,1
20,Madison,2017-03-01,17103.1,9112.3,7360.3,459261,41.881294665647296,-87.69337781549439,5
49,Western,2017-03-01,16156.1,13505.6,10175.9,466317,41.8634918214649,-87.68599027873856,5
96,Lunt,2017-03-01,891.4,0.0,0.0,20503,42.007895844943825,-87.69302311460675,6
81W,West Lawrence,2017-03-01,1659.7,852.1,544.5,43760,41.970650863442394,-87.81219350355619,6
136,Sheridan/LaSalle Express,2017-03-01,1975.7,0.0,0.0,45442,41.93659799649431,-87.63807529272567,4
71,71st/South Shore,2017-03-01,9140.4,6220.3,5219.6,255989,41.74483280141287,-87.57029791679749,2
76,Diversey,2017-03-01,10512.4,5570.3,4054.8,280285,41.93162639941691,-87.71702104664723,1
156,LaSalle,2017-03-01,6795.2,0.0,0.0,156291,41.91054481885857,-87.63572922952854,4
65,Grand,2017-03-01,8415.3,4211.9,3357.2,223827,41.90243625119237,-87.70207508505564,1
169,69th-UPS Express,2017-03-01,187.2,9.8,0.0,4345,41.74927048829613,-87.7551320397387,3
70,Division,2017-03-01,8998.3,4803.7,3787.4,241326,41.902938229952824,-87.69604348820755,1
85A,North Central,2017-03-01,582.8,209.7,0.0,14243,41.99034514150944,-87.76759155896227,6
126,Jackson,2017-03-01,5728.1,2568.4,2011.4,150065,41.87703924742268,-87.69833780491673,5
111A,Pullman Shuttle,2017-03-01,173.7,135.7,107.9,4969,41.698957109589045,-87.59774770890411,2
93,California/Dodge,2017-03-01,3414.4,1389.3,0.0,84089,41.994591682428485,-87.69917861237596,6
8,Halsted,2017-03-01,21359.3,11602.5,8807.6,572905,41.852703962273644,-87.64741231690141,5
121,Union/Streeterville Express,2017-03-01,1162.9,0.0,0.0,26746,41.88603991634981,-87.63126987452472,4
47,47th,2017-03-01,9553.6,6450.9,4901.5,265143,41.80519930159706,-87.68395456142505,7
26,South Shore Express,2017-03-01,4182.2,0.0,0.0,96192,41.78100415245283,-87.57703864943396,0
62,Archer,2017-03-01,10470.3,5945.2,4807.8,283828,41.831196224383916,-87.68645058819715,5
62H,Archer/Harlem,2017-03-01,1001.3,461.4,0.0,24876,41.789729205,-87.77199206833333,3
36,Broadway,2017-03-01,11913.3,11470.0,9571.4,358171,41.93648539526542,-87.64466189454807,4
15,Jeffery Local,2017-03-01,7030.0,4530.1,3602.5,194222,41.76439597352746,-87.58755362144275,0
112,Vincennes/111th,2017-03-01,2270.2,1010.1,673.8,58950,41.69156394879518,-87.69255675903614,2
55A,55th/Austin,2017-03-01,329.2,0.0,0.0,7573,41.78738842998028,-87.75930810650888,3
59,59th/61st,2017-03-01,3291.6,1640.3,0.0,82268,41.786643209703946,-87.65843892845395,7
151,Sheridan,2017-03-01,15285.2,11635.0,9699.8,436899,41.93797105971049,-87.64200677020507,4
72,North,2017-03-01,14741.9,10466.8,8023.0,413022,41.91005346877602,-87.72004403746878,1
206,Evanston Circulator,2017-03-01,763.3,0.0,0.0,17555,42.04167457817419,-87.69702300839455,6
57,Laramie,2017-03-01,2663.2,1005.2,715.3,68135,41.89084842175573,-87.75444982633587,1
48,South Damen,2017-03-01,1024.4,0.0,0.0,23561,41.77432695428572,-87.67480585428571,7
39,Pershing,2017-03-01,1878.5,0.0,0.0,43207,41.824165926689574,-87.65635449026347,5
74,Fullerton,2017-03-01,12177.0,8002.0,6197.1,336866,41.92451706951219,-87.72564805365853,1
52A,South Kedzie,2017-03-01,4250.3,1852.1,1422.6,110857,41.741102609879036,-87.70325261088709,7
2,Hyde Park Express,2017-03-01,3298.7,0.0,0.0,75870,41.83797426358696,-87.60603438043478,0
30,South Chicago,2017-03-01,3185.7,1932.4,726.8,83908,41.70633345603752,-87.55784333645956,2
155,Devon,2017-03-01,6853.6,5254.0,4306.7,195875,41.99942776973685,-87.67911623464911,6
143,Stockton/Michigan Express,2017-03-01,1837.5,0.0,0.0,42262,41.90857480745342,-87.62898823136646,4
8A,South Halsted,2017-03-01,2915.7,2075.0,1348.9,80757,41.71725633639495,-87.64205832721011,2
53A,South Pulaski,2017-03-01,8230.8,3229.7,2106.2,210653,41.741355448705654,-87.72179026653883,3
92,Foster,2017-03-01,6607.5,3308.4,2830.7,176529,41.97553821244926,-87.71099686874155,6
24,Wentworth,2017-03-01,2783.4,0.0,0.0,64018,41.81418132816137,-87.63115587509697,0
124,Navy Pier,2017-03-01,1017.6,910.8,759.4,30086,41.8857488802589,-87.6256503592233,4
34,South Michigan,2017-03-01,4912.6,3247.2,2613.3,136432,41.685294710353865,-87.61780620314549,2
201,Central/Ridge,2017-03-01,2299.9,1190.3,0.0,57660,42.050306421180274,-87.69875863783346,6
97,Skokie,2017-03-01,2906.6,1919.6,1449.4,80329,42.03062502588235,-87.72305241529412,6
85,Central,2017-03-01,9439.6,5364.4,4436.6,256314,41.931749138020834,-87.7660684453125,1
43,43rd,2017-03-01,1410.9,704.6,491.7,37236,41.816307030501086,-87.62689561220044,0
68,Northwest Highway,2017-03-01,1487.9,393.9,342.0,37166,41.99076776470588,-87.79600088071896,6
60,Blue Island/26th,2017-03-01,10602.6,4937.1,4197.9,280400,41.86002097867804,-87.67448119474058,5
125,Water Tower Express,2017-03-01,1274.0,0.0,0.0,29302,41.88733831147541,-87.63450946994536,4
103,West 103rd,2017-03-01,2446.7,1167.5,989.3,64901,41.70873327922971,-87.66023258734526,2
81W,West Lawrence,2017-04-01,1699.5,849.1,538.3,40926,41.970650863442394,-87.81219350355619,6
57,Laramie,2017-04-01,2372.8,1133.2,681.7,56530,41.89084842175573,-87.75444982633587,1
62,Archer,2017-04-01,10157.3,6266.1,4861.3,258783,41.831196224383916,-87.68645058819715,5
X9,Ashland Express,2017-04-01,7998.5,0.0,0.0,159970,41.843996949019605,-87.66556922990196,5
9,Ashland,2017-04-01,17574.6,17309.1,12894.2,502509,41.847488411901445,-87.66614635704323,5
85A,North Central,2017-04-01,550.3,244.9,0.0,12231,41.99034514150944,-87.76759155896227,6
108,Halsted/95th,2017-04-01,1120.1,0.0,0.0,22402,41.68358077969762,-87.64205396112311,2
169,69th-UPS Express,2017-04-01,188.8,12.0,0.0,3836,41.74927048829613,-87.7551320397387,3
22,Clark,2017-04-01,16320.0,13075.7,10544.5,444502,41.94712498175182,-87.65297887226278,4
82,Kimball-Homan,2017-04-01,16732.8,10013.5,7304.2,421245,41.91848044162735,-87.7131730678066,1
6,Jackson Park Express,2017-04-01,9043.5,8877.7,6488.0,257697,41.81521174333877,-87.59344591789015,0
151,Sheridan,2017-04-01,15639.6,13940.4,10187.2,433430,41.93797105971049,-87.64200677020507,4
126,Jackson,2017-04-01,5380.8,2635.9,1888.6,130238,41.87703924742268,-87.69833780491673,5
111,111th/King Drive,2017-04-01,3220.7,2126.2,1633.6,83213,41.69988641471572,-87.6326567541806,2
77,Belmont,2017-04-01,20649.1,12457.6,9609.9,523319,41.938922492341355,-87.69508701641139,1
55A,55th/Austin,2017-04-01,310.3,0.0,0.0,6205,41.78738842998028,-87.75930810650888,3
8,Halsted,2017-04-01,21425.5,12216.5,8642.5,532806,41.852703962273644,-87.64741231690141,5
21,Cermak,2017-04-01,8771.7,7448.8,4952.1,237438,41.851482421323055,-87.7081956056519,5
4,Cottage Grove,2017-04-01,19286.8,13500.7,9785.5,502166,41.79346131587302,-87.61174186507937,0
52A,South Kedzie,2017-04-01,4096.8,2030.1,1410.7,99139,41.741102609879036,-87.70325261088709,7
52,Kedzie/California,2017-04-01,10920.4,6693.7,4733.1,275542,41.84108998082454,-87.70487544199425,5
171,U. of Chicago/Hyde Park,2017-04-01,1439.4,248.5,354.8,31804,41.793179976351354,-87.59417782770271,0
135,Clarendon/LaSalle Express,2017-04-01,3136.4,0.0,0.0,62729,41.91916866069651,-87.63220687363184,4
49B,North Western,2017-04-01,5404.5,3557.5,2706.9,139411,41.99245736165577,-87.68971186056645,6
143,Stockton/Michigan Express,2017-04-01,1846.6,0.0,0.0,36933,41.90857480745342,-87.62898823136646,4
50,Damen,2017-04-01,9297.8,5093.1,3232.1,227583,41.91504755564648,-87.67671287397708,4
157,Streeterville/Taylor,2017-04-01,6188.9,0.0,0.0,123779,41.872754388790035,-87.66236111209965,5
48,South Damen,2017-04-01,849.9,0.0,0.0,16999,41.77432695428572,-87.67480585428571,7
36,Broadway,2017-04-01,11904.9,11555.0,9328.5,342514,41.93648539526542,-87.64466189454807,4
35,31st/35th,2017-04-01,5063.5,3092.6,2166.8,127567,41.83288785258964,-87.68449886155378,5
87,87th,2017-04-01,11417.1,8017.9,5837.7,297621,41.7363219310987,-87.61182466014897,2
59,59th/61st,2017-04-01,3132.9,1822.2,0.0,71769,41.786643209703946,-87.65843892845395,7
26,South Shore Express,2017-04-01,4173.0,0.0,0.0,83461,41.78100415245283,-87.57703864943396,0
125,Water Tower Express,2017-04-01,1249.3,0.0,0.0,24987,41.88733831147541,-87.63450946994536,4
94,South California,2017-04-01,8498.5,4350.8,3306.2,208254,41.84402417050438,-87.6927409424342,5
80,Irving Park,2017-04-01,11002.7,7388.5,5700.2,285498,41.95343202188184,-87.74565515390226,1
172,U. of Chicago/Kenwood,2017-04-01,2295.0,519.6,548.6,51242,41.79624544061303,-87.59702345977011,0
124,Navy Pier,2017-04-01,1018.4,1222.0,732.8,30141,41.8857488802589,-87.6256503592233,4
63W,West 63rd,2017-04-01,1371.3,575.4,445.8,32532,41.77875761893765,-87.77166333949192,3
155,Devon,2017-04-01,6741.7,5706.7,4286.8,184801,41.99942776973685,-87.67911623464911,6
156,LaSalle,2017-04-01,6684.2,0.0,0.0,133683,41.91054481885857,-87.63572922952854,4
3,King Drive,2017-04-01,16854.6,12108.1,8521.0,440239,41.81207199935107,-87.61900935561324,0
63,63rd,2017-04-01,14890.1,10278.2,8181.0,390098,41.77979564413681,-87.66852664820847,7
67,67th-69th-71st,2017-04-01,10333.6,7572.3,5629.7,272682,41.76742007088414,-87.65544472865854,7
100,Jeffery Manor Express,2017-04-01,594.3,0.0,0.0,11886,41.71237291281513,-87.56646247058823,2
51,51st,2017-04-01,1307.1,861.7,647.7,33688,41.802107210526316,-87.66349260526316,7
53,Pulaski,2017-04-01,17705.3,11282.4,8538.1,453208,41.87115787077949,-87.72562793830762,5
78,Montrose,2017-04-01,7317.1,4357.2,3240.3,184329,41.96095534585153,-87.72573755109171,6
106,East 103rd,2017-04-01,1258.4,436.6,274.4,28723,41.71061450131926,-87.60840132981531,2
152,Addison,2017-04-01,9600.9,4100.6,3000.0,227520,41.94578617056856,-87.77585209364548,1
192,U. of Chicago Hospitals Express,2017-04-01,852.1,0.0,0.0,17042,41.83004343621399,-87.60717723539095,0
148,Clarendon/Michigan Express,2017-04-01,2435.5,0.0,0.0,48709,41.92549256585366,-87.63506511609755,4
75,74th-75th,2017-04-01,6533.4,4803.5,3609.1,172731,41.757461065693434,-87.62657061719383,7
8A,South Halsted,2017-04-01,2681.9,2109.9,1383.5,71105,41.71725633639495,-87.64205832721011,2
71,71st/South Shore,2017-04-01,8236.5,6380.7,4915.7,221212,41.74483280141287,-87.57029791679749,2
147,Outer Drive Express,2017-04-01,12509.8,9242.2,6983.8,331326,41.94978855037187,-87.6424022204192,4
2,Hyde Park Express,2017-04-01,3376.9,0.0,0.0,67538,41.83797426358696,-87.60603438043478,0
15,Jeffery Local,2017-04-01,6749.5,4606.5,3501.1,175527,41.76439597352746,-87.58755362144275,0
121,Union/Streeterville Express,2017-04-01,1077.5,0.0,0.0,21550,41.88603991634981,-87.63126987452472,4
96,Lunt,2017-04-01,839.5,0.0,0.0,16789,42.007895844943825,-87.69302311460675,6
55,Garfield,2017-04-01,9753.9,7674.1,5843.8,262667,41.79341361610738,-87.6622817771812,7
119,Michigan/119th,2017-04-01,4163.2,3262.4,2305.5,111103,41.69011609228971,-87.63521464836448,2
65,Grand,2017-04-01,8231.6,4824.7,3242.4,204968,41.90243625119237,-87.70207508505564,1
54A,North Cicero/Skokie Blvd.,2017-04-01,741.9,0.0,0.0,14839,42.010730629310345,-87.74814805555555,6
29,State,2017-04-01,11268.3,8398.9,6347.2,299097,41.81664578911564,-87.62584710827664,0
85,Central,2017-04-01,8944.2,5569.9,4375.8,228613,41.931749138020834,-87.7660684453125,1
24,Wentworth,2017-04-01,2665.1,0.0,0.0,53302,41.81418132816137,-87.63115587509697,0
103,West 103rd,2017-04-01,2282.7,1247.5,935.5,56569,41.70873327922971,-87.66023258734526,2
49,Western,2017-04-01,15686.9,13840.1,10058.9,433233,41.8634918214649,-87.68599027873856,5
97,Skokie,2017-04-01,2976.8,2152.3,1460.1,77598,42.03062502588235,-87.72305241529412,6
54B,South Cicero,2017-04-01,3087.6,2554.7,1603.5,82542,41.80321414405987,-87.743139,3
11,Lincoln,2017-04-01,1912.4,809.1,588.9,45239,41.99252418870968,-87.70289943387097,6
206,Evanston Circulator,2017-04-01,841.7,0.0,0.0,16834,42.04167457817419,-87.69702300839455,6
88,Higgins,2017-04-01,1327.1,599.8,443.3,31758,41.98083891774892,-87.79662570779222,6
81,Lawrence,2017-04-01,11698.4,8934.4,7034.4,313812,41.96846732520325,-87.7049734622532,6
12,Roosevelt,2017-04-01,12946.8,7772.6,6149.4,328546,41.86665699568966,-87.69360280517242,5
39,Pershing,2017-04-01,1801.1,0.0,0.0,36022,41.824165926689574,-87.65635449026347,5
62H,Archer/Harlem,2017-04-01,1041.9,463.4,0.0,23155,41.789729205,-87.77199206833333,3
70,Division,2017-04-01,8613.6,5204.4,3912.2,217856,41.902938229952824,-87.69604348820755,1
120,Ogilvie/Streeterville Express,2017-04-01,895.1,0.0,0.0,17903,41.888464093495934,-87.62822727642276,4
28,Stony Island,2017-04-01,5929.3,3192.7,2228.4,145692,41.80139024593967,-87.59824213689096,0
34,South Michigan,2017-04-01,4487.1,3164.5,2478.4,117956,41.685294710353865,-87.61780620314549,2
90,Harlem,2017-04-01,4563.7,2896.9,1959.6,115558,41.93290927759563,-87.806272884153,1
37,Sedgwick,2017-04-01,1420.2,0.0,0.0,28405,41.90034350930626,-87.63841551776649,4
86,Narragansett/Ridgeland,2017-04-01,2319.7,0.0,0.0,46395,41.94372222232143,-87.78625384821429,1
112,Vincennes/111th,2017-04-01,1872.1,982.3,681.1,45759,41.69156394879518,-87.69255675903614,2
84,Peterson,2017-04-01,3675.4,1847.4,1273.4,89112,41.99035149163449,-87.71291537451737,6
115,Pullman/115th,2017-04-01,2862.7,1630.3,1360.6,72209,41.70019510248902,-87.62265580819911,2
53A,South Pulaski,2017-04-01,7752.5,3632.8,2280.2,184615,41.741355448705654,-87.72179026653883,3
47,47th,2017-04-01,9414.7,7032.4,4783.1,247372,41.80519930159706,-87.68395456142505,7
79,79th,2017-04-01,24059.9,17131.6,13387.3,633794,41.75099047742364,-87.64993755511288,7
92,Foster,2017-04-01,6371.2,3380.8,2819.9,158427,41.97553821244926,-87.71099686874155,6
146,Inner Drive/Michigan Express,2017-04-01,13154.1,9993.3,7429.9,350197,41.909313351541854,-87.63023937621145,4
56,Milwaukee,2017-04-01,8461.9,4584.9,3504.7,209686,41.92085398073836,-87.69395108105938,1
31,31st,2017-04-01,636.7,0.0,0.0,12734,41.83700625749559,-87.63762934920635,0
18,16th/18th,2017-04-01,3776.6,2657.9,1931.2,98478,41.8588593442029,-87.72437428623189,5
91,Austin,2017-04-01,6337.8,3399.7,2507.1,156290,41.922064203910615,-87.77469446834264,1
201,Central/Ridge,2017-04-01,2583.5,1251.1,0.0,57926,42.050306421180274,-87.69875863783346,6
136,Sheridan/LaSalle Express,2017-04-01,1905.8,0.0,0.0,38115,41.93659799649431,-87.63807529272567,4
